id,device_id,product_name,product_sku,category_name,amount,status,card_number,cvv,created_at,happened_at
1320,50.0,"malesuada id,",v3770009015028,libero,54.0,cancelled,630466 7451514565,650.0,2022-10-24 07:01:48,2022-12-21 08:03:51
1321,1.0,in faucibus,3770009015051.0,Sed,963.0,refused,649487 664536 6432,245.0,2023-01-19 07:47:22,2023-01-05 12:42:57
1322,68.0,dis parturient,v3770009015028,Integer,545.0,cancelled,4026783488978462,532.0,2023-02-07 08:43:24,2022-04-01 12:37:54
1323,6.0,"consectetuer, cursus",3770009015052.0,Morbi,962.0,refused,6767446658876397259,842.0,2023-02-04 11:50:46,2021-10-04 04:10:35
1324,140.0,"lacinia orci,",3770009015049.0,dictum,725.0,refused,402 65246 19397 655,347.0,2023-01-04 10:14:12,2021-10-28 10:30:56
1325,5.0,"vitae, orci.",3770009015043.0,Fusce,46.0,accepted,5771 164 33 6766,772.0,2023-01-09 07:40:34,2022-11-28 12:53:35
1326,60.0,Aliquam fringilla,3770009015233.0,Fusce,70.0,accepted,6334 5433 3367 2687,334.0,2022-12-25 02:00:40,2022-02-04 05:38:00
1327,80.0,Morbi sit,3770009015045.0,tempor,90.0,cancelled,633328 981925 8655,922.0,2022-12-04 06:52:05,2022-09-03 02:48:56
1328,30.0,"amet, consectetuer",3770009015042.0,faucibus,758.0,refused,484 43663 65328 827,256.0,2022-11-17 03:02:37,2021-10-13 07:39:35
1329,159.0,"imperdiet nec,",3770009015045.0,ullamcorper.,985.0,accepted,6759 556944 62545,625.0,2023-02-21 08:54:58,2021-10-13 06:32:04
1330,119.0,Sed dictum.,3770009015044.0,velit.,118.0,refused,303162757352252.0,844.0,2022-12-31 10:08:57,2022-03-24 06:52:28
1331,110.0,Cum sociis,3770009015073.0,"pede,",861.0,accepted,348853619423458.0,264.0,2023-02-25 01:21:09,2022-01-09 12:49:49
1332,99.0,"auctor vitae,",3770009015074.0,Vivamus,28.0,cancelled,6468 4148 2187 3534,582.0,2022-10-29 09:18:37,2022-02-14 09:18:46
1333,183.0,elit erat,3770009015075.0,ut,263.0,cancelled,417 50058 93687 838,529.0,2022-12-31 04:18:15,2021-12-22 11:38:24
1334,72.0,"pretium et,",3770009015049.0,sodales.,477.0,refused,630447 1623381288,172.0,2022-12-09 02:18:22,2021-12-20 06:47:55
1335,92.0,taciti sociosqu,3770009015050.0,ac,247.0,cancelled,4844954658557440.0,136.0,2023-01-12 01:18:09,2021-12-23 10:10:26
1336,121.0,mauris. Suspendisse,v3770009015028,tincidunt,886.0,accepted,300272447131892.0,478.0,2022-12-13 03:43:19,2021-11-19 10:45:20
1337,104.0,ante ipsum,3770009015049.0,massa.,912.0,accepted,3455 868711 97237,413.0,2023-01-16 11:43:29,2021-12-06 08:44:07
1338,65.0,viverra. Maecenas,3770009015052.0,justo.,503.0,accepted,658448 4386442420,326.0,2022-12-17 04:56:23,2022-05-30 08:24:03
1339,41.0,malesuada fringilla,3770009015233.0,Aliquam,87.0,refused,301366361311776.0,500.0,2022-10-26 04:57:36,2022-06-21 10:49:43
1340,115.0,"nulla magna,",3770009015047.0,"dui,",479.0,accepted,487647 638695 7859,809.0,2022-10-24 07:43:28,2022-04-28 07:29:23
1341,30.0,eu odio,3770009015073.0,amet,641.0,refused,633 43178 26686 334,220.0,2022-11-30 01:52:30,2022-09-30 09:06:10
1342,173.0,velit eu,3770009015074.0,hendrerit,434.0,cancelled,6568 6732 7769 6462,192.0,2023-01-27 01:17:49,2022-08-13 11:15:29
1343,85.0,Phasellus at,3770009015172.0,erat,586.0,accepted,4936597482245236934,412.0,2022-12-21 07:54:57,2022-02-25 08:48:10
1344,23.0,"at, velit.",3770009015235.0,"ut,",626.0,accepted,402653 1566312272,934.0,2022-12-17 09:10:00,2022-02-06 07:28:08
1345,103.0,netus et,3770009015235.0,amet,506.0,refused,5893 277735 2663,888.0,2022-12-04 07:15:03,2022-04-11 02:55:27
1346,6.0,imperdiet dictum,3770009015048.0,vel,514.0,refused,676762316736115419,983.0,2023-01-27 02:53:22,2022-10-28 10:54:49
1347,176.0,"Aliquam tincidunt,",3770009015074.0,"elit,",719.0,accepted,578448727852484652,619.0,2022-12-23 01:41:57,2023-01-14 06:49:31
1348,6.0,"lacus, varius",v3770009015028,Curabitur,136.0,cancelled,644 64365 58798 896,912.0,2022-10-25 11:13:10,2022-12-24 08:48:18
1349,152.0,Etiam bibendum,3770009015044.0,et,603.0,refused,300677284132557.0,712.0,2023-02-06 06:55:47,2022-03-05 04:29:48
1350,191.0,"Aliquam tincidunt,",3770009015043.0,lacus.,922.0,cancelled,4911 6418 2252 6694,690.0,2023-01-10 02:22:55,2021-10-03 11:49:47
1351,122.0,ante dictum,3770009015050.0,"vitae,",367.0,accepted,633373 648475 6744,693.0,2023-01-04 06:28:30,2021-12-13 08:44:29
1352,77.0,ac mi,3770009015051.0,et,413.0,cancelled,4175008833573464,585.0,2022-12-31 05:12:13,2022-10-22 02:06:55
1353,96.0,"quis, pede.",3770009015042.0,mauris,179.0,cancelled,676342685525540.0,724.0,2023-01-11 05:12:27,2022-11-08 07:56:42
1354,161.0,lectus. Nullam,3770009015046.0,sem,633.0,cancelled,371589612516241.0,625.0,2022-11-11 09:17:10,2022-10-19 01:26:06
1355,72.0,tellus justo,3770009015052.0,Donec,674.0,accepted,633110 18 5647 6132 222,639.0,2023-01-02 08:11:53,2022-06-08 03:15:23
1356,187.0,Integer in,3770009015172.0,hendrerit.,205.0,accepted,304315535894420.0,316.0,2023-02-20 02:51:05,2022-05-20 12:46:57
1357,59.0,"vulputate dui,",3770009015074.0,tellus.,107.0,refused,6709 2443 3592 7750,136.0,2022-10-20 12:52:34,2022-06-14 12:13:35
1358,2.0,ultrices posuere,3770009015046.0,pede.,215.0,refused,3495 688424 83173,754.0,2022-12-10 07:16:05,2022-05-07 07:30:07
1359,95.0,fermentum fermentum,3770009015048.0,nunc,733.0,cancelled,3032 154455 56948,761.0,2022-11-14 09:55:43,2023-02-23 08:12:43
1360,148.0,dolor sit,3770009015046.0,ante.,448.0,refused,2149 614652 32186,500.0,2023-01-17 08:54:27,2022-04-16 05:35:15
1361,37.0,Suspendisse commodo,3770009015043.0,gravida.,581.0,refused,5485 5572 8225 8956,622.0,2023-02-27 04:45:42,2022-04-11 12:09:09
1362,79.0,sem molestie,3770009015047.0,Integer,77.0,refused,670633 727646 5641,626.0,2022-11-03 05:55:14,2022-02-23 08:05:40
1363,194.0,tristique senectus,3770009015052.0,Suspendisse,611.0,accepted,649 57947 94579 458,597.0,2022-12-29 09:09:09,2022-09-12 06:36:22
1364,71.0,"auctor, nunc",3770009015047.0,"at,",303.0,refused,601185 835553 5624,503.0,2023-01-06 09:40:13,2023-01-16 03:44:06
1365,9.0,Suspendisse non,3770009015235.0,neque.,412.0,accepted,2014 652266 36219,982.0,2023-02-02 04:38:37,2022-06-13 09:24:33
1366,25.0,urna suscipit,3770009015043.0,metus.,376.0,cancelled,6706563798372839,726.0,2023-01-07 09:58:28,2021-12-05 04:13:35
1367,91.0,urna suscipit,v3770009015028,mi,869.0,refused,3636 224689 52648,448.0,2022-11-05 02:14:28,2022-02-04 05:58:53
1368,23.0,In faucibus.,3770009015043.0,mi,52.0,accepted,301268318714377.0,393.0,2023-01-14 01:46:14,2021-12-24 11:08:50
1369,94.0,"lacus, varius",3770009015042.0,sollicitudin,328.0,refused,448587 795678 1673,633.0,2022-10-08 04:52:13,2022-09-01 01:10:04
1370,100.0,Aenean eget,3770009015044.0,euismod,490.0,accepted,6485 8468 6224 7913,835.0,2023-02-09 04:11:11,2023-01-09 03:14:03
1371,187.0,"at, velit.",3770009015047.0,commodo,584.0,accepted,63049237582628488,581.0,2023-01-02 03:10:08,2022-11-05 12:44:42
1372,10.0,Duis a,3770009015073.0,Quisque,57.0,cancelled,6334335534693378249,618.0,2022-12-20 07:38:43,2022-11-08 06:25:55
1373,18.0,"scelerisque, lorem",3770009015048.0,purus,2.0,accepted,601172 5572811635,683.0,2023-02-06 05:18:05,2021-12-14 09:37:23
1374,80.0,eleifend egestas.,3770009015074.0,"orci,",257.0,refused,525723 4763266595,545.0,2022-11-16 05:20:37,2022-10-08 03:24:22
1375,124.0,orci lobortis,3770009015045.0,arcu.,831.0,refused,6441 4263 2856 7478,417.0,2023-02-01 03:04:14,2022-10-03 11:33:03
1376,172.0,"auctor ullamcorper,",3770009015051.0,Cras,300.0,refused,67063592944123863,613.0,2022-11-04 11:49:08,2022-02-05 12:08:26
1377,123.0,mauris erat,3770009015172.0,leo.,7.0,refused,6761 882766 5466,739.0,2022-10-15 02:43:18,2022-11-24 09:52:11
1378,25.0,mattis velit,3770009015172.0,Phasellus,23.0,accepted,3668 873167 15458,430.0,2022-11-06 04:45:29,2022-12-18 12:55:54
1379,157.0,"rhoncus id,",3770009015042.0,pretium,62.0,refused,371548552947634.0,792.0,2023-02-22 01:18:17,2021-10-11 07:53:53
1380,171.0,"dapibus id,",3770009015047.0,arcu.,245.0,refused,5641828833433973448,544.0,2023-02-05 07:22:34,2022-10-30 09:19:04
1381,168.0,Fusce dolor,3770009015074.0,semper,11.0,cancelled,3654 935624 47341,191.0,2022-11-02 06:20:16,2021-11-02 10:34:21
1382,61.0,"at, libero.",3770009015004.0,Vestibulum,639.0,accepted,6492 8618 4475 3152,993.0,2023-02-21 05:51:20,2022-07-14 04:45:32
1383,194.0,"suscipit, est",v3770009015028,pede.,948.0,refused,4716585472148878,501.0,2022-12-18 06:33:31,2022-04-28 07:21:33
1384,107.0,gravida sit,3770009015046.0,a,330.0,cancelled,654683 649877 1896,871.0,2023-02-11 11:18:34,2022-02-03 02:54:45
1385,145.0,"semper egestas,",3770009015047.0,malesuada,257.0,refused,5339 2723 2245 7471,586.0,2022-11-05 09:54:22,2023-01-07 12:41:14
1386,170.0,velit. Pellentesque,3770009015073.0,Quisque,844.0,refused,516925 7734396578,372.0,2023-01-15 04:10:37,2022-06-28 10:12:05
1387,15.0,"Integer vulputate,",3770009015051.0,"sed,",42.0,cancelled,503884742658259.0,443.0,2023-01-20 11:04:42,2022-12-11 06:54:26
1388,32.0,interdum. Nunc,3770009015049.0,sit,447.0,refused,575662719229883331,564.0,2023-02-19 12:03:59,2022-10-17 02:36:14
1389,106.0,magna. Lorem,3770009015051.0,ac,766.0,accepted,491769 324397 1441,724.0,2022-10-24 06:03:49,2022-09-09 05:58:21
1390,36.0,placerat velit.,3770009015049.0,semper,85.0,accepted,564182 71 6154 3256 392,353.0,2023-01-09 02:27:59,2022-11-29 08:11:42
1391,91.0,odio. Phasellus,3770009015049.0,sagittis,683.0,cancelled,675968 7675386780,368.0,2023-02-19 10:02:50,2022-08-09 11:59:17
1392,151.0,"eu, ultrices",3770009015051.0,neque,74.0,refused,3656 585162 78659,305.0,2022-11-16 10:37:31,2022-04-21 09:44:43
1393,122.0,magna nec,3770009015043.0,"id,",454.0,accepted,5243 6758 1848 7353,787.0,2022-11-08 02:58:44,2022-09-15 10:47:17
1394,15.0,ac tellus.,3770009015052.0,Cras,97.0,cancelled,601188 578663 1888,531.0,2023-02-11 08:15:25,2023-01-06 04:27:29
1395,156.0,"id, ante.",3770009015050.0,velit,193.0,accepted,3054 898533 74650,870.0,2023-02-04 07:24:45,2022-08-04 03:14:17
1396,172.0,enim nec,3770009015047.0,lobortis,480.0,accepted,676 72584 17738 835,113.0,2023-01-13 12:14:37,2021-10-06 12:47:49
1397,130.0,lorem semper,3770009015235.0,lectus.,648.0,cancelled,5483 3359 8552 2289,406.0,2022-10-16 04:05:08,2022-12-30 12:32:45
1398,104.0,lectus. Cum,v3770009015028,cubilia,386.0,accepted,484 42885 51253 736,546.0,2023-01-03 01:25:28,2022-10-15 09:39:29
1399,78.0,mauris blandit,3770009015043.0,sit,527.0,accepted,63041785497247487,143.0,2022-12-26 05:55:22,2022-02-04 11:22:34
1400,136.0,ornare sagittis,3770009015042.0,ac,357.0,refused,5396 2787 7238 7472,303.0,2023-02-07 11:57:28,2022-02-12 11:58:28
1401,4.0,luctus lobortis.,3770009015046.0,amet,311.0,refused,3781 262548 25839,878.0,2023-02-12 05:18:16,2022-11-21 06:15:01
1402,18.0,ultrices. Vivamus,3770009015048.0,commodo,887.0,accepted,567 24455 86498 671,880.0,2022-12-29 09:40:44,2022-10-29 03:54:59
1403,39.0,"purus, in",3770009015046.0,convallis,789.0,refused,4508837762863944,565.0,2023-01-02 02:54:15,2022-06-05 08:20:22
1404,134.0,"tempor, est",3770009015043.0,nisi.,12.0,cancelled,656859 676298 9896,558.0,2023-02-18 10:05:16,2022-04-14 07:11:49
1405,119.0,mattis. Integer,3770009015043.0,"nec,",593.0,refused,3737 177848 75560,379.0,2023-01-14 03:53:05,2022-10-14 01:39:53
1406,175.0,"Aliquam auctor,",3770009015050.0,convallis,793.0,accepted,5641828738372670.0,528.0,2022-12-08 11:33:40,2021-10-21 04:12:40
1407,143.0,"aliquet, metus",3770009015049.0,mus.,736.0,refused,2149 213265 48543,635.0,2023-01-09 04:10:11,2022-03-09 08:39:00
1408,145.0,"tempus non,",3770009015046.0,lacinia,962.0,cancelled,4556867693844367,716.0,2023-01-29 07:18:09,2021-11-15 09:19:24
1409,122.0,urna. Nullam,3770009015234.0,"quis,",831.0,accepted,516965 473594 3277,854.0,2023-01-30 12:21:19,2021-10-06 07:09:58
1410,60.0,Morbi non,3770009015044.0,In,761.0,accepted,303424545426875.0,453.0,2023-01-04 12:46:04,2023-02-02 05:08:20
1411,25.0,rutrum magna.,3770009015074.0,tempus,214.0,refused,214957175719868.0,942.0,2023-01-06 02:07:40,2023-02-12 12:51:40
1412,98.0,dis parturient,3770009015234.0,ultricies,303.0,cancelled,653356 627583 3917,290.0,2023-01-29 05:46:42,2022-12-17 02:26:49
1413,43.0,eleifend egestas.,3770009015046.0,volutpat,574.0,refused,670655 113243 5545,228.0,2022-12-13 01:25:28,2022-03-26 11:08:17
1414,98.0,nisl. Nulla,3770009015048.0,"ornare,",980.0,refused,378868444552555.0,327.0,2022-12-26 01:28:29,2021-11-30 05:12:47
1415,160.0,velit. Cras,3770009015004.0,eleifend,607.0,refused,4916 9327 8753 5555,747.0,2022-12-09 03:29:29,2022-12-14 09:07:01
1416,181.0,arcu. Nunc,3770009015046.0,"tincidunt,",810.0,refused,201473565423140.0,825.0,2023-02-19 07:45:05,2021-11-10 01:16:25
1417,109.0,"dolor dolor,",3770009015044.0,Aliquam,509.0,refused,648 55369 32493 635,155.0,2022-12-05 08:30:01,2023-01-06 03:41:42
1418,124.0,Ut nec,3770009015045.0,"suscipit,",391.0,accepted,3053 152832 69634,808.0,2022-10-09 07:54:28,2021-10-02 06:18:38
1419,55.0,massa non,3770009015048.0,magna,985.0,cancelled,3422 647931 98278,626.0,2022-12-20 07:31:39,2022-01-07 01:07:09
1420,55.0,"lorem, vehicula",3770009015044.0,purus,275.0,accepted,2149 113223 23173,771.0,2022-10-25 01:41:32,2022-03-06 04:07:21
1421,101.0,tempor arcu.,3770009015052.0,adipiscing,477.0,accepted,5893 586 48 5748,444.0,2022-11-21 02:43:24,2022-11-08 12:16:55
1422,170.0,vehicula risus.,3770009015074.0,blandit,170.0,accepted,448585 8668118552,353.0,2023-02-19 12:22:42,2021-12-22 03:40:24
1423,122.0,ante ipsum,3770009015047.0,"ante,",464.0,accepted,3037 578243 86983,299.0,2022-10-13 09:14:26,2022-04-11 06:57:52
1424,105.0,gravida sagittis.,3770009015075.0,In,305.0,refused,2149 679614 41528,324.0,2023-01-01 12:53:31,2021-10-26 07:13:06
1425,137.0,"ornare, lectus",3770009015233.0,feugiat,396.0,accepted,676778765464417169,670.0,2022-10-03 05:54:40,2022-04-01 07:27:31
1426,3.0,arcu. Curabitur,3770009015045.0,Lorem,653.0,cancelled,2014 738717 68774,541.0,2023-01-31 07:35:23,2022-08-07 11:50:09
1427,185.0,Nullam scelerisque,3770009015046.0,adipiscing,286.0,refused,6497 5322 6838 8214,282.0,2022-11-26 06:28:39,2022-11-28 08:35:14
1428,121.0,"Sed congue,",3770009015046.0,penatibus,363.0,accepted,646454 295542 5384,188.0,2022-11-07 11:02:06,2021-10-08 10:46:20
1429,23.0,"egestas, urna",3770009015046.0,Proin,716.0,accepted,676 77666 23529 822,192.0,2022-10-04 11:34:37,2022-03-25 03:51:08
1430,31.0,non leo.,3770009015233.0,eu,145.0,cancelled,214953967338371.0,986.0,2023-02-04 04:08:26,2023-01-19 05:26:28
1431,130.0,"quis, tristique",3770009015050.0,euismod,932.0,cancelled,366219941718451.0,725.0,2023-02-13 11:36:57,2023-02-28 03:14:46
1432,153.0,vel sapien,3770009015046.0,tellus.,856.0,cancelled,366635572978579.0,549.0,2022-11-14 12:45:44,2022-06-18 05:52:58
1433,107.0,justo eu,3770009015043.0,cursus,351.0,accepted,373322132325465.0,366.0,2023-01-01 08:39:26,2022-01-01 07:09:35
1434,175.0,"mi lorem,",3770009015046.0,tempus,744.0,refused,649 27388 38271 872,674.0,2023-02-08 01:14:24,2022-08-30 10:20:27
1435,19.0,"nec, malesuada",3770009015042.0,erat.,422.0,accepted,214953428153666.0,817.0,2023-02-13 10:12:42,2022-11-27 06:09:32
1436,154.0,Vestibulum ut,3770009015050.0,nec,769.0,refused,644 35226 98177 787,873.0,2023-02-03 01:35:25,2022-08-28 08:47:57
1437,39.0,amet ultricies,3770009015075.0,gravida,134.0,accepted,6706 8743 6528 8740,876.0,2022-12-14 08:29:57,2022-07-26 08:52:01
1438,89.0,vel sapien,3770009015004.0,Sed,39.0,accepted,4539477488883.0,569.0,2022-12-27 01:04:51,2021-11-21 08:08:34
1439,87.0,Donec at,3770009015042.0,mollis.,989.0,accepted,644 53388 22748 445,114.0,2023-02-08 09:58:38,2022-07-01 02:48:49
1440,192.0,sociis natoque,3770009015050.0,ligula,822.0,refused,6456 2788 2373 7557,246.0,2023-02-01 12:57:34,2022-08-17 07:06:29
1441,61.0,velit eu,3770009015046.0,dui.,104.0,accepted,572486534654787688,266.0,2023-01-31 10:09:44,2022-01-12 01:07:32
1442,150.0,orci. Phasellus,3770009015074.0,"non,",241.0,cancelled,471614 7368548461,480.0,2022-12-09 07:35:16,2022-12-12 08:47:29
1443,179.0,non justo.,3770009015073.0,Proin,45.0,refused,490 34126 26729 656,739.0,2023-01-02 08:21:36,2022-05-29 02:08:50
1444,151.0,"bibendum sed,",3770009015235.0,turpis.,575.0,refused,564182 67 7569 2756 125,456.0,2022-11-25 10:25:49,2022-11-03 12:17:44
1445,40.0,"id, ante.",3770009015075.0,ridiculus,510.0,refused,5271284829927237,545.0,2023-01-04 12:54:24,2022-03-31 04:29:09
1446,139.0,eget massa.,3770009015073.0,molestie,437.0,cancelled,6011498849343879,601.0,2023-01-31 02:32:15,2023-02-19 05:42:19
1447,163.0,natoque penatibus,3770009015172.0,"at,",681.0,cancelled,6331104638377833836,180.0,2022-10-24 06:36:38,2023-01-16 05:35:09
1448,65.0,sem semper,3770009015046.0,est.,585.0,accepted,676792153625231815,800.0,2022-12-06 10:02:24,2023-01-07 06:34:31
1449,176.0,ante dictum,3770009015045.0,risus.,783.0,cancelled,633486 8425744759,234.0,2022-10-04 02:11:19,2021-12-01 08:48:01
1450,134.0,nulla vulputate,3770009015234.0,lacus.,929.0,cancelled,5322 3488 6257 6588,313.0,2022-12-06 10:32:53,2022-05-12 07:41:57
1451,197.0,Phasellus nulla.,3770009015172.0,dui.,876.0,accepted,491138 735234 7156,197.0,2023-01-07 07:31:16,2022-06-28 08:35:22
1452,29.0,amet ultricies,3770009015042.0,"lorem,",938.0,refused,6706826283789447378,766.0,2022-12-16 10:23:43,2023-02-21 07:16:19
1453,51.0,accumsan laoreet,3770009015051.0,leo,6.0,cancelled,2014 471867 42385,592.0,2022-11-17 01:02:34,2022-02-21 11:47:56
1454,110.0,lorem ac,v3770009015028,"ut,",273.0,refused,3727 932736 68585,457.0,2023-01-25 02:50:50,2021-12-23 11:49:44
1455,33.0,mus. Proin,3770009015172.0,magna,723.0,accepted,4913 5917 8457 3721,425.0,2022-10-27 07:09:15,2023-01-07 01:17:09
1456,47.0,at risus.,3770009015073.0,erat,190.0,accepted,448532 297545 7310,902.0,2023-01-26 11:05:17,2022-06-06 04:02:48
1457,37.0,arcu. Nunc,3770009015074.0,nisi.,503.0,refused,2149 464667 84350,320.0,2022-12-29 03:51:11,2022-11-18 12:00:50
1458,48.0,sed dui.,3770009015044.0,Quisque,624.0,cancelled,4917761618425242,559.0,2022-12-15 11:33:04,2023-02-13 12:41:02
1459,194.0,Sed eget,3770009015043.0,ultrices,69.0,accepted,6334 5593 6666 9879,598.0,2022-12-06 09:50:07,2022-03-25 03:00:15
1460,7.0,tincidunt nibh.,3770009015052.0,"pellentesque,",445.0,cancelled,4556 553 73 8874,686.0,2023-02-03 12:53:32,2022-02-16 05:12:30
1461,146.0,"consectetuer, cursus",3770009015004.0,fringilla,446.0,accepted,3726 852558 74480,162.0,2022-12-16 11:10:10,2022-01-11 10:11:11
1462,29.0,diam luctus,3770009015045.0,Donec,413.0,accepted,2014 117375 56538,636.0,2022-12-02 02:27:04,2021-11-20 12:25:32
1463,21.0,Nulla eget,3770009015075.0,nascetur,849.0,refused,6443 4745 7125 6496,209.0,2022-12-22 05:37:48,2022-05-11 08:49:08
1464,198.0,nulla. Integer,3770009015052.0,placerat.,799.0,accepted,3686 257633 67680,232.0,2022-10-11 04:26:33,2022-09-08 10:38:12
1465,191.0,luctus et,3770009015043.0,Proin,158.0,refused,214916765977526.0,644.0,2022-12-27 05:35:58,2022-11-09 10:47:23
1466,94.0,Phasellus libero,3770009015052.0,"dolor,",890.0,refused,670 93618 36277 988,449.0,2022-11-25 11:32:12,2022-06-22 06:33:55
1467,56.0,"libero est,",3770009015042.0,nisi,628.0,refused,6482 4626 1237 2358,507.0,2022-12-07 04:40:48,2022-11-25 01:10:38
1468,110.0,nisi sem,3770009015043.0,sollicitudin,484.0,accepted,493645224567376423,431.0,2023-01-30 07:20:24,2023-01-12 03:15:56
1469,74.0,in magna.,3770009015073.0,parturient,571.0,cancelled,300152837958320.0,710.0,2022-10-24 07:29:18,2022-11-25 01:18:21
1470,20.0,arcu. Curabitur,3770009015047.0,"id,",19.0,refused,493676 22 7123 6816 765,523.0,2022-12-10 09:20:38,2021-11-22 06:21:28
1471,189.0,dui. Suspendisse,3770009015074.0,non,136.0,accepted,378341262615631.0,305.0,2022-10-14 02:22:09,2022-04-06 11:29:40
1472,39.0,cursus. Nunc,3770009015172.0,"vel,",609.0,refused,379394537243829.0,995.0,2023-02-20 02:10:15,2022-09-22 08:06:54
1473,96.0,tellus non,3770009015051.0,iaculis,978.0,cancelled,491354 5789645439,986.0,2022-12-25 02:55:59,2022-02-23 08:03:23
1474,102.0,Cras dolor,3770009015047.0,"nec,",487.0,refused,3683 638842 43677,317.0,2022-10-19 09:24:26,2021-10-29 11:10:06
1475,143.0,Nulla eget,3770009015045.0,Cras,905.0,cancelled,367467323649286.0,971.0,2022-10-31 01:33:45,2022-03-14 05:11:37
1476,173.0,In mi,3770009015048.0,"at,",145.0,refused,6304387332261.0,230.0,2022-12-16 01:24:21,2021-11-30 03:43:35
1477,122.0,penatibus et,3770009015049.0,Donec,543.0,cancelled,4844 8278 6495 7572,806.0,2022-11-12 09:15:19,2022-04-29 06:46:24
1478,81.0,Etiam bibendum,3770009015049.0,tristique,741.0,cancelled,3467 462193 78472,572.0,2023-02-03 04:25:55,2022-08-01 02:29:14
1479,3.0,magna. Phasellus,3770009015043.0,per,332.0,cancelled,677 15785 48744 319,462.0,2023-01-09 09:10:26,2021-11-22 05:18:31
1480,129.0,lobortis mauris.,3770009015042.0,ac,868.0,refused,4539849965697774,943.0,2023-02-03 11:10:58,2022-02-02 11:23:45
1481,49.0,enim consequat,3770009015049.0,Curabitur,626.0,accepted,630487 475594 3512,656.0,2022-10-04 07:14:29,2022-11-14 05:20:48
1482,67.0,lobortis. Class,3770009015047.0,sagittis,282.0,refused,5314 2758 3773 2550,366.0,2023-02-19 09:39:06,2022-01-28 08:25:02
1483,114.0,Curabitur dictum.,3770009015047.0,lorem,329.0,cancelled,342836892257772.0,374.0,2023-01-30 09:08:58,2022-12-04 01:34:23
1484,90.0,est ac,v3770009015028,Quisque,291.0,cancelled,417 50024 63349 337,980.0,2022-10-08 07:30:59,2021-11-09 05:17:41
1485,154.0,Fusce aliquet,3770009015049.0,ipsum,224.0,refused,201497642617390.0,367.0,2023-01-28 10:31:31,2022-01-30 10:49:59
